RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,JoinDate,Exited,ChurnDate
249,15634850,Williams,327,Spain,Female,79,6,225710.18950089478,3,1,1,62927.546721693805,2023-03-01,0,
250,15634851,Johnson,416,Spain,Male,22,44,242897.1973469242,4,0,1,77221.59712392112,2020-03-17,0,
251,15634852,Brown,561,France,Male,83,20,66744.6861561529,4,0,1,189460.6002056167,2020-07-17,0,
252,15634853,Brown,337,France,Female,92,37,124578.75372989166,2,0,1,185421.54480787631,2022-07-15,0,
253,15634854,Johnson,496,Germany,Male,85,37,197971.32855136253,4,0,1,179767.05868145966,2023-03-14,0,
254,15634855,Johnson,824,Spain,Female,82,13,96159.38021683865,3,1,1,89925.68442267683,2022-11-10,0,
255,15634856,Smith,736,Germany,Male,97,2,123094.32040945515,1,0,1,25282.423671595257,2022-11-11,0,
256,15634857,Jones,709,France,Female,83,42,221905.8801525922,3,1,1,185428.89711285525,2022-02-10,0,
257,15634858,Brown,632,Spain,Female,58,44,51877.763435412504,3,1,1,92135.28431443666,2023-06-25,0,
258,15634859,Johnson,830,Germany,Male,44,34,248463.1158504588,3,0,1,164643.16086044715,2023-07-07,0,
259,15634860,Johnson,764,Germany,Male,93,11,114076.54450194241,1,0,0,112821.86944582818,2021-08-09,0,
260,15634861,Jones,457,France,Female,22,20,64575.738690913735,2,0,1,180810.6220699011,2022-01-09,0,
261,15634862,Johnson,459,Spain,Female,22,19,223123.48058739872,1,0,1,41048.17608119614,2020-11-29,1,2024-07-25
262,15634863,Smith,633,Germany,Male,30,26,19126.00438856693,4,0,0,169358.76374729144,2019-04-23,0,
263,15634864,Jones,675,Germany,Female,97,4,160579.8053112229,2,1,0,176133.1523635817,2019-01-02,0,
264,15634865,Smith,378,France,Female,26,44,15422.302176218678,2,1,0,72213.67756624824,2020-10-03,0,
265,15634866,Williams,496,Spain,Male,65,10,236548.15188997777,4,0,1,132543.4552124545,2019-08-08,0,
266,15634867,Brown,419,France,Male,49,48,159929.85420059247,4,0,0,29903.644661843715,2023-05-09,0,
267,15634868,Johnson,525,Germany,Male,53,41,99492.65227118567,2,0,1,76414.20989908322,2021-05-04,1,2021-10-13
268,15634869,Jones,709,Spain,Female,32,43,106100.761186394,4,1,0,87074.09343787978,2023-10-26,1,2025-02-15
269,15634870,Smith,837,France,Female,26,5,41284.142851332166,2,1,1,37074.242600990765,2022-06-02,0,
270,15634871,Brown,638,Spain,Male,33,4,90002.02835680707,4,0,0,97999.75142399069,2020-01-20,0,
271,15634872,Brown,836,Spain,Male,23,21,225949.74355842746,2,0,1,136628.15592691346,2022-11-27,0,
272,15634873,Johnson,519,Spain,Male,89,0,201343.73927325266,1,0,0,136858.25546130296,2023-07-20,0,
273,15634874,Brown,592,Germany,Female,50,19,165370.53289476616,1,1,1,104591.46960381781,2022-02-27,0,
274,15634875,Johnson,503,Spain,Female,59,23,241945.5444558439,4,0,0,42217.028538490034,2021-12-12,0,
275,15634876,Williams,813,France,Female,76,19,143359.16917812763,4,1,0,34177.39447745975,2023-09-04,0,
276,15634877,Johnson,501,Spain,Male,53,46,44069.5323496231,2,0,0,168042.32818932264,2020-12-30,1,2021-10-19
277,15634878,Smith,331,Spain,Male,51,47,178403.788142976,3,0,0,120722.89917775587,2023-08-23,0,
278,15634879,Brown,388,Germany,Female,19,28,147978.74447074466,4,0,1,154981.51199514017,2023-09-30,0,
279,15634880,Brown,501,France,Male,30,41,109136.76737621817,1,0,1,25946.818403799614,2022-12-10,1,2023-04-29
280,15634881,Brown,592,Spain,Male,60,23,36745.421124359964,4,0,1,99469.71532961339,2019-09-04,0,
281,15634882,Johnson,414,Germany,Male,91,7,169414.75644166933,2,1,0,182682.14199416552,2021-04-15,1,2025-09-09
282,15634883,Jones,521,Germany,Female,74,33,111016.4595169964,2,1,0,147453.56843320443,2023-01-02,0,
283,15634884,Johnson,481,Spain,Male,24,21,144658.35779173468,4,1,0,157942.4144134532,2019-07-22,0,
284,15634885,Smith,768,Spain,Male,76,38,78850.57251947439,4,1,0,104795.89231720833,2022-04-22,1,2024-09-17
285,15634886,Johnson,725,Spain,Male,76,32,38931.89331150257,3,0,0,154104.6315726366,2019-05-03,0,
286,15634887,Brown,359,Germany,Male,68,29,89976.8833900735,3,1,0,140989.67879994377,2020-02-05,0,
287,15634888,Williams,784,Spain,Female,20,5,213026.206996539,2,0,0,44067.78537105153,2021-02-05,0,
288,15634889,Smith,310,Germany,Female,44,12,39891.483104443294,3,0,0,36403.67297961256,2019-10-21,0,
289,15634890,Williams,684,France,Female,95,43,117808.32513871376,1,0,0,51781.31957577987,2019-10-07,0,
290,15634891,Smith,709,Spain,Female,71,18,74402.1108074841,4,0,0,34314.69366000073,2021-06-02,1,2024-12-14
291,15634892,Smith,341,France,Male,81,25,240583.05943874017,4,0,0,124032.63472965456,2023-06-22,1,2027-08-10
292,15634893,Brown,422,France,Female,51,16,21168.38344398811,2,0,0,193740.12744781224,2019-07-17,1,2022-02-01
293,15634894,Johnson,551,France,Male,40,36,61337.24440361238,4,0,1,159233.21201946645,2021-09-08,0,
294,15634895,Brown,783,Germany,Male,65,26,112389.185374044,1,1,1,154146.4483784664,2023-03-15,0,
295,15634896,Brown,512,Germany,Male,72,23,61819.52753116554,2,1,0,169413.95426444165,2021-01-21,0,
296,15634897,Brown,567,Germany,Male,34,46,176648.18685645272,4,1,0,182214.37723678933,2019-05-24,1,2021-07-20
297,15634898,Williams,839,Germany,Female,96,13,92721.2826486093,1,1,0,74720.2947406673,2020-08-31,0,
298,15634899,Smith,434,France,Female,79,2,195194.2332438303,2,0,1,36236.30711586175,2022-05-09,0,
299,15634900,Jones,797,Germany,Male,78,4,137818.3618184198,1,1,0,155242.68000749106,2022-02-21,0,
300,15634901,Johnson,425,France,Female,78,13,106706.00332118047,4,0,0,96830.22609423203,2019-07-06,0,
301,15634902,Brown,658,France,Female,61,7,91219.03000810447,3,1,0,190167.635437695,2022-09-11,0,
302,15634903,Smith,802,Germany,Male,88,42,55504.667758953765,2,0,0,188022.56134459254,2020-04-08,1,2024-07-25
303,15634904,Johnson,617,France,Female,20,24,63139.59827291071,4,1,0,195335.77929480554,2022-10-04,1,2025-03-12
304,15634905,Jones,311,Germany,Male,90,14,44094.92595945516,2,1,0,159471.86395220837,2023-11-30,0,
305,15634906,Jones,776,France,Male,84,44,212936.31245542757,2,0,1,130316.49875937602,2020-10-21,0,
306,15634907,Brown,593,Spain,Male,25,36,137070.92403745206,2,1,1,158050.8477885674,2021-02-02,1,2023-08-17
307,15634908,Jones,739,Germany,Female,43,44,120718.79475126459,1,0,1,69543.68370507126,2021-08-12,0,
308,15634909,Jones,815,France,Male,32,2,80562.75985923634,2,0,0,20395.93596764284,2020-02-07,0,
309,15634910,Johnson,690,Germany,Male,22,44,129217.23141121744,3,0,0,102979.44725748328,2022-10-01,0,
310,15634911,Johnson,615,France,Male,30,10,220638.53597841153,4,1,1,135145.24223530723,2023-03-15,0,
311,15634912,Brown,307,Germany,Female,96,8,214024.6583796541,1,0,0,171006.18173669907,2019-05-27,0,
312,15634913,Smith,807,Spain,Male,29,3,149772.7617812477,2,1,0,29140.50474157976,2022-03-17,0,
313,15634914,Brown,423,Spain,Male,80,48,132489.26097183075,2,1,1,28232.183900829277,2021-05-13,0,
314,15634915,Williams,671,Germany,Male,25,14,56445.479765119155,4,1,1,188608.64067808754,2023-10-01,0,
315,15634916,Jones,613,Germany,Male,91,26,173232.03391921287,1,1,0,56234.18800705363,2020-05-03,1,2022-10-11
316,15634917,Smith,484,France,Female,51,30,213329.46683561825,1,1,1,143888.64504673108,2021-07-17,1,2024-11-24
317,15634918,Johnson,846,France,Male,89,49,76422.82692567076,2,1,0,46444.394128670654,2023-07-22,1,2024-02-29
318,15634919,Williams,824,Germany,Female,39,15,108885.19501677607,1,1,1,182208.83874070377,2020-07-04,0,
319,15634920,Williams,338,Spain,Male,67,31,26677.594750845747,3,1,0,154645.05127571055,2019-12-04,0,
320,15634921,Jones,383,Spain,Female,29,33,214549.38759810678,2,0,0,29802.848838638223,2021-05-21,0,
321,15634922,Johnson,320,Germany,Male,39,5,24427.11362588268,2,1,0,68996.42640340525,2020-10-02,1,2022-03-30
322,15634923,Smith,552,France,Female,75,43,176084.35359825188,1,0,1,194564.62309343368,2023-12-08,0,
323,15634924,Johnson,602,Germany,Female,99,4,46744.920998104426,3,1,0,172321.8149797313,2020-04-17,0,
324,15634925,Jones,557,Germany,Male,36,23,183412.1722338529,3,1,1,28579.13257405664,2019-05-31,0,
325,15634926,Williams,841,Spain,Male,22,48,160669.69706887373,2,1,0,75314.86261234412,2022-12-09,0,
326,15634927,Jones,760,Spain,Male,33,18,172598.86022736464,3,1,1,79206.60455303118,2022-08-14,0,
327,15634928,Brown,523,France,Female,58,29,158949.4812559406,3,1,0,106350.3922126665,2023-06-23,1,2025-09-19
328,15634929,Williams,391,France,Female,91,11,99167.65578446834,3,0,0,69663.47911074909,2019-09-20,1,2022-06-13
329,15634930,Jones,579,Germany,Female,36,4,155048.30222579857,2,0,1,169288.0553047809,2023-11-23,0,
330,15634931,Smith,469,Germany,Female,82,27,58663.434797618596,4,1,0,104747.91129744107,2019-05-24,1,2023-10-31
331,15634932,Smith,547,Germany,Male,39,38,68484.31463053728,2,1,1,22259.060404254567,2019-12-12,0,
332,15634933,Smith,660,Germany,Female,34,33,16283.303647983304,4,0,0,90113.92614974013,2020-09-15,0,
333,15634934,Brown,648,Spain,Male,52,11,153206.91376306312,3,0,0,126734.04476090749,2021-10-13,0,
334,15634935,Johnson,734,France,Female,56,22,210198.7467440378,3,1,1,138665.50438178136,2023-05-15,0,
335,15634936,Smith,705,France,Male,90,4,94612.49570444472,2,1,0,37341.992595403506,2021-05-30,0,
336,15634937,Brown,377,France,Female,72,39,52169.568045003165,2,0,0,109514.43730204705,2019-01-02,1,2023-01-03
337,15634938,Smith,757,France,Female,22,36,205982.40453754278,1,0,0,97466.7868257601,2021-06-15,0,
338,15634939,Brown,691,Spain,Male,90,15,161031.6075572755,1,0,1,51675.74807538439,2022-08-20,0,
339,15634940,Smith,313,Germany,Female,28,8,223382.41396734447,3,1,1,52439.429093145445,2019-09-11,0,
340,15634941,Johnson,344,France,Female,95,32,1560.9133798788755,2,1,1,195148.3494886076,2023-08-03,1,2028-05-09
341,15634942,Jones,337,France,Female,57,36,100289.11331014897,2,1,1,94432.79505705886,2020-03-28,0,
342,15634943,Smith,715,Germany,Male,21,32,225239.51664117828,2,0,1,135252.0911362135,2021-11-26,0,
343,15634944,Jones,544,Spain,Female,97,48,168845.73318266007,3,1,1,57118.88826460057,2022-03-29,0,
344,15634945,Smith,361,Spain,Male,75,0,117216.53793028253,1,1,0,192164.82893461187,2021-10-11,0,
345,15634946,Johnson,792,France,Female,82,46,103637.20466542736,2,1,1,190419.01896306127,2019-01-09,0,
346,15634947,Jones,622,France,Female,81,36,223790.11931571967,2,1,0,162829.74174680514,2022-06-10,0,
347,15634948,Brown,551,France,Male,84,8,207948.7749262415,4,1,0,98509.14769288703,2022-01-27,0,
348,15634949,Smith,767,Spain,Male,51,17,3077.9463627346736,1,0,1,94736.63540250255,2023-08-10,0,
349,15634950,Smith,360,France,Male,75,37,30272.514360875357,2,0,0,180163.39666819098,2021-03-26,1,2025-11-01
350,15634951,Brown,418,Germany,Female,84,20,128078.82919961918,2,1,1,176367.95004773862,2019-07-27,0,
351,15634952,Johnson,386,Spain,Male,24,43,28659.05098195079,4,1,0,186424.8708994665,2022-02-28,0,
352,15634953,Williams,379,Spain,Female,52,13,68691.01109150461,1,1,1,69174.29879032307,2020-02-08,1,2020-05-31
353,15634954,Smith,527,Germany,Female,46,38,208727.1773026183,1,0,1,139189.82955969946,2019-06-01,0,
354,15634955,Brown,782,Germany,Male,42,38,96534.81682384804,2,1,0,140916.0380698128,2019-02-23,1,2023-11-13
355,15634956,Williams,609,Spain,Female,45,5,112728.6428859553,2,0,0,84800.74149966042,2022-02-17,0,
356,15634957,Smith,784,France,Female,86,2,43547.75296064714,2,0,0,37019.51899316169,2023-08-24,0,
357,15634958,Jones,324,Spain,Female,44,47,150578.50791748497,4,1,1,38790.16937931691,2020-09-19,0,
358,15634959,Brown,501,France,Female,91,47,30077.5375991264,4,1,0,171721.03178466318,2020-08-09,1,2022-11-14
359,15634960,Jones,524,Germany,Male,93,17,157555.3479133631,4,1,0,81513.5062515636,2023-07-07,0,
360,15634961,Johnson,809,France,Female,99,36,186683.95998027956,4,1,1,180270.7852741659,2022-12-14,0,
361,15634962,Williams,819,Germany,Female,25,19,218402.22785192216,4,1,0,71531.20429342566,2022-12-16,1,2023-04-04
362,15634963,Brown,482,France,Male,55,28,145611.97157204765,1,1,1,56478.699466437814,2019-04-14,0,
363,15634964,Smith,376,France,Male,26,35,82988.61326520098,2,0,0,90716.61562379966,2019-09-11,0,
364,15634965,Smith,725,Germany,Female,60,15,212919.1848213089,1,0,1,150316.06050627067,2022-06-04,0,
365,15634966,Williams,366,France,Male,42,3,149156.06831913142,4,1,0,131634.01626010233,2022-02-09,0,
366,15634967,Jones,793,Spain,Male,83,44,89534.40063409306,2,0,1,47032.83416043018,2020-05-24,0,
367,15634968,Jones,846,France,Female,34,13,80634.836782534,3,0,1,196603.4059737407,2023-02-05,0,
368,15634969,Brown,376,Spain,Male,24,16,80153.5395612951,2,1,0,196115.00529751135,2019-04-09,0,
369,15634970,Brown,354,Germany,Female,39,34,14085.861538889605,2,1,1,68941.19008999947,2019-06-02,0,
370,15634971,Jones,772,France,Female,27,34,25333.593914930174,2,1,0,115415.26026066612,2021-07-02,1,2025-12-19
371,15634972,Brown,546,France,Female,30,48,22426.79422691962,3,0,0,60970.54880734421,2021-05-27,1,2024-11-09
372,15634973,Jones,738,Spain,Male,59,44,78046.99231250431,1,0,0,198593.3892800832,2019-12-04,0,
373,15634974,Williams,613,Spain,Female,45,31,118494.17194605518,2,0,1,82694.67631406363,2023-09-26,1,2025-03-30
374,15634975,Brown,619,Germany,Female,76,9,36895.0021055654,1,1,1,182353.0939639949,2021-04-01,0,
375,15634976,Jones,519,Spain,Female,28,28,206987.81707255877,1,1,0,97227.07400835925,2022-04-01,0,
376,15634977,Brown,670,Spain,Male,26,11,16404.097114017855,3,1,1,148919.17042951324,2023-10-10,0,
377,15634978,Smith,515,Spain,Male,97,8,236327.91527155635,3,1,1,182973.44048392886,2021-08-14,0,
378,15634979,Smith,348,France,Female,98,25,18608.508745091458,2,1,1,131816.74572691074,2023-09-01,0,
379,15634980,Johnson,762,France,Female,72,20,223666.5503118897,4,0,0,61559.79996482796,2019-06-10,1,2022-11-13
380,15634981,Jones,417,France,Male,22,0,65177.055775215435,4,0,1,163562.01941604607,2023-05-23,0,
381,15634982,Johnson,381,France,Female,86,35,246686.69047510388,4,0,0,183602.07253920482,2021-03-11,1,2025-08-21
382,15634983,Jones,562,France,Male,55,18,130331.9566091771,2,0,1,36040.53154060723,2020-02-02,0,
383,15634984,Brown,795,Spain,Female,83,5,4576.920510554083,4,0,1,87202.99758537365,2022-07-24,0,
384,15634985,Jones,475,Spain,Male,81,46,70667.25756288541,4,0,1,198671.96115679655,2021-03-26,0,
385,15634986,Smith,388,France,Female,42,17,235040.85059363305,3,1,1,137336.72900084255,2023-03-08,0,
386,15634987,Brown,658,France,Female,69,36,74916.45465103538,3,1,0,51350.148678503916,2022-11-16,0,
387,15634988,Smith,585,Germany,Male,55,7,89902.06704374732,2,0,0,171752.03669997337,2022-03-04,0,
388,15634989,Brown,596,Germany,Male,94,10,11037.05179856493,4,0,1,104799.89210578399,2022-05-03,0,
389,15634990,Jones,559,Spain,Male,36,4,63314.10170313947,2,0,1,175132.38128419901,2020-02-05,0,
390,15634991,Jones,774,Germany,Female,42,20,64830.03852663927,4,1,0,157431.23414880413,2020-10-01,0,
391,15634992,Smith,835,Spain,Male,65,39,178993.45680744952,1,0,1,149976.85252225035,2021-11-22,0,
392,15634993,Williams,336,Germany,Male,90,42,126442.06955518389,2,0,1,68641.7802909876,2020-11-18,1,2021-08-08
393,15634994,Jones,480,France,Male,78,20,40251.92018427168,3,1,1,120519.83289136973,2020-04-04,0,
394,15634995,Williams,324,France,Male,52,19,198899.84812417618,4,1,0,173951.63082758267,2021-08-12,0,
395,15634996,Brown,648,Spain,Male,68,41,152879.68747095432,4,0,0,173761.6137827538,2020-04-14,1,2021-01-12
396,15634997,Williams,842,Spain,Male,32,8,67114.82624536585,1,0,1,50699.42714447879,2022-10-30,0,
397,15634998,Smith,526,Spain,Female,94,1,55945.910975006926,1,1,1,92201.52216809361,2021-11-11,0,
398,15634999,Johnson,647,Spain,Male,66,48,231227.0169723611,1,1,1,102774.03829389434,2021-01-19,1,2025-01-04
399,15635000,Johnson,337,Germany,Male,47,3,159264.06804098585,1,0,1,106557.70952206041,2023-08-21,0,
400,15635001,Smith,682,France,Male,38,25,201854.18624805217,1,0,1,102414.01045130435,2019-02-07,0,
401,15635002,Johnson,535,Germany,Female,58,11,56379.358343480926,1,0,1,37271.340622209755,2019-08-18,0,
402,15635003,Smith,480,France,Male,20,18,147184.00998532955,4,0,1,182633.25175103938,2022-10-20,1,2027-03-27
403,15635004,Jones,413,France,Female,90,18,13372.396569951734,3,0,1,160662.60634393714,2020-07-16,1,2024-08-23
404,15635005,Williams,605,Germany,Male,41,18,148680.08815234853,3,1,0,97636.53234964907,2020-03-13,0,
405,15635006,Johnson,431,Spain,Female,34,28,50895.64400275268,2,0,1,191235.09788943606,2023-12-05,0,
406,15635007,Jones,647,Germany,Male,25,38,167273.1987239746,4,0,0,117450.94179214234,2022-07-30,0,
407,15635008,Johnson,479,Germany,Female,23,44,232991.6007704554,4,0,0,30429.102016176763,2019-01-27,0,
408,15635009,Brown,714,Germany,Female,26,33,114677.4355351956,3,0,1,99767.66441118332,2019-08-14,0,
409,15635010,Smith,684,France,Male,32,7,76349.08173714178,3,1,1,57150.82133959571,2022-07-24,0,
410,15635011,Smith,811,Spain,Female,81,5,30816.801140873955,2,1,1,199668.99630775716,2021-03-08,1,2023-08-03
411,15635012,Jones,342,France,Male,67,31,167647.93118858215,1,0,1,42320.110452508554,2023-06-21,1,2024-08-16
412,15635013,Brown,779,Germany,Female,28,27,146044.44155555055,4,1,0,75117.38814273365,2019-10-11,0,
413,15635014,Williams,417,Germany,Female,63,10,136142.67409024722,3,1,1,142088.6747364672,2021-05-28,0,
414,15635015,Brown,360,France,Female,62,27,233991.51625518553,4,1,1,60206.23906056267,2021-08-17,0,
415,15635016,Brown,487,France,Female,94,31,244538.82924697347,3,1,1,40201.71712239483,2023-02-13,0,
416,15635017,Williams,752,Spain,Male,76,40,179245.94767645365,1,1,0,89464.43549747516,2020-03-28,0,
417,15635018,Williams,486,Germany,Male,42,7,48997.347442066435,1,1,1,181182.5150672804,2021-10-16,1,2021-11-23
418,15635019,Brown,763,France,Male,29,19,236690.8548337016,4,0,0,123892.34411816663,2021-03-26,0,
419,15635020,Johnson,463,France,Female,43,23,86231.66537481188,3,0,1,154228.58396524153,2020-10-20,0,
420,15635021,Johnson,723,France,Female,93,26,19788.733391928716,4,0,0,71302.69132818058,2023-03-20,0,
421,15635022,Brown,401,France,Male,54,46,60271.19729435626,1,1,0,180727.2532393599,2020-06-30,0,
422,15635023,Johnson,566,Germany,Male,40,10,207594.10969086902,4,0,1,120938.5062645822,2022-04-30,0,
423,15635024,Williams,452,Spain,Male,82,46,50941.20181233144,3,0,0,83699.84703690342,2021-12-08,0,
424,15635025,Williams,728,France,Female,62,22,98766.8488454976,1,1,1,137918.08889570064,2023-03-16,0,
425,15635026,Johnson,726,France,Female,91,21,68376.51732644698,4,1,0,93250.80249866731,2019-01-17,1,2020-10-20
426,15635027,Williams,835,Spain,Male,52,4,11954.397075578965,2,1,1,69903.04664064499,2022-04-10,0,
427,15635028,Smith,632,Germany,Male,65,47,140429.7813160015,4,1,1,158019.2017801721,2022-05-28,0,
428,15635029,Williams,739,France,Male,45,33,157189.25426421934,4,1,0,39393.235785362966,2019-06-07,0,
429,15635030,Brown,423,Spain,Female,18,30,197786.80647299765,3,1,1,139503.36124949832,2020-04-21,0,
430,15635031,Jones,601,Spain,Female,89,46,103665.12781697517,1,0,0,114571.36619778589,2021-12-05,0,
431,15635032,Johnson,648,Germany,Male,58,36,35332.62071970222,1,0,0,112441.93602718189,2022-10-28,0,
432,15635033,Johnson,548,Spain,Male,40,46,163038.9496692809,2,1,1,81650.00046517336,2020-06-01,0,
433,15635034,Williams,570,Germany,Female,49,25,222516.29907232933,4,0,0,69503.15863381764,2019-04-09,0,
434,15635035,Williams,728,Spain,Male,24,22,29955.341171757744,4,1,0,144253.17037290067,2023-11-04,0,
435,15635036,Jones,546,France,Male,92,42,45654.22700611799,4,1,1,165955.81180347822,2021-11-26,0,
436,15635037,Jones,780,Germany,Male,72,37,82299.52922797432,1,1,1,89524.29109024645,2019-10-07,1,2022-01-20
437,15635038,Brown,397,Spain,Female,89,37,162574.11589951237,1,0,0,45957.42420066568,2022-10-04,0,
438,15635039,Smith,628,France,Male,60,31,130953.0904014414,4,0,1,23869.272370008795,2020-05-11,0,
